location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,baseline_eligibility,overall_eligibility
35,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
35,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
35,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
35,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
35,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
35,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
35,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
35,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
35,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
35,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
35,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
35,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
35,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
35,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
35,RobertWalraven-ESG,eligible,eligible,decreasing quantiles over time,"NA",ineligible
35,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
35,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
35,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
35,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
35,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
35,UT-Mobility,eligible,eligible,eligible,"NA",eligible
35,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
36,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
36,CovidAnalytics-DELPHI,eligible,eligible,decreasing quantiles over time,"NA",ineligible
36,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,CU-select,eligible,eligible,eligible,"NA",eligible
36,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
36,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
36,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
36,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
36,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
36,JHU_IDD-CovidSP,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
36,Karlen-pypm,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
36,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
36,MITCovAlliance-SIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
36,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
36,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
36,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
36,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
36,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,RobertWalraven-ESG,eligible,eligible,decreasing quantiles over time,"NA",ineligible
36,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
36,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
36,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
36,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
36,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
36,UT-Mobility,eligible,eligible,eligible,"NA",eligible
36,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
37,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
37,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
37,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
37,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
37,CU-select,eligible,eligible,eligible,"NA",eligible
37,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
37,epiforecasts-ensemble1,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
37,GT_CHHS-COVID19,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
37,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
37,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
37,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
37,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
37,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
37,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
37,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
37,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
37,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
37,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
37,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
37,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
37,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
37,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
37,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
37,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
37,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
37,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
37,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
37,UT-Mobility,eligible,eligible,eligible,"NA",eligible
37,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
38,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
38,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
38,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,CU-select,eligible,eligible,eligible,"NA",eligible
38,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
38,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
38,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
38,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
38,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
38,Karlen-pypm,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
38,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
38,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
38,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
38,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
38,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
38,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
38,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,RobertWalraven-ESG,eligible,eligible,decreasing quantiles over time,"NA",ineligible
38,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
38,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
38,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
38,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
38,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
38,UT-Mobility,eligible,eligible,eligible,"NA",eligible
38,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
39,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
39,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
39,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
39,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
39,CU-select,eligible,eligible,eligible,"NA",eligible
39,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
39,epiforecasts-ensemble1,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
39,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
39,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
39,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
39,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
39,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
39,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
39,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
39,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
39,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
39,NotreDame-FRED,eligible,eligible,eligible,"NA",eligible
39,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
39,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
39,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
39,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
39,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
39,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
39,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
39,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
39,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
39,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
39,UT-Mobility,eligible,eligible,eligible,"NA",eligible
39,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
40,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
40,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
40,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
40,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
40,CU-select,eligible,eligible,eligible,"NA",eligible
40,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
40,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
40,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
40,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
40,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
40,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
40,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
40,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
40,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
40,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
40,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
40,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
40,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
40,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
40,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
40,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
40,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
40,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
40,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
40,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
40,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
40,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
40,UT-Mobility,eligible,eligible,eligible,"NA",eligible
40,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
41,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
41,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
41,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
41,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
41,CU-select,eligible,eligible,eligible,"NA",eligible
41,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
41,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
41,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
41,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
41,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
41,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
41,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
41,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
41,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
41,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
41,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
41,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
41,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
41,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
41,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
41,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
41,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
41,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
41,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
41,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
41,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
41,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
41,UT-Mobility,eligible,eligible,eligible,"NA",eligible
41,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
42,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
42,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
42,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
42,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
42,CU-select,eligible,eligible,eligible,"NA",eligible
42,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
42,epiforecasts-ensemble1,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
42,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
42,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
42,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
42,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
42,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
42,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
42,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
42,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
42,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
42,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
42,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
42,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
42,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
42,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
42,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
42,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
42,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
42,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
42,UMich-RidgeTfReg,eligible,eligible,decreasing quantiles over time,"NA",ineligible
42,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
42,UT-Mobility,eligible,eligible,eligible,"NA",eligible
42,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
44,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
44,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
44,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
44,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
44,CU-select,eligible,eligible,eligible,"NA",eligible
44,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
44,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
44,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
44,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
44,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
44,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
44,JHU_IDD-CovidSP,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
44,Karlen-pypm,eligible,eligible,decreasing quantiles over time,"NA",ineligible
44,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
44,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
44,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
44,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
44,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
44,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
44,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
44,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
44,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
44,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
44,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
44,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
44,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
44,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
44,UT-Mobility,eligible,eligible,eligible,"NA",eligible
44,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
45,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
45,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
45,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
45,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
45,CU-select,eligible,eligible,eligible,"NA",eligible
45,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
45,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
45,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
45,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
45,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
45,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
45,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
45,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
45,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
45,MITCovAlliance-SIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
45,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
45,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
45,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
45,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
45,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
45,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
45,RobertWalraven-ESG,eligible,eligible,decreasing quantiles over time,"NA",ineligible
45,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
45,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
45,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
45,UMich-RidgeTfReg,eligible,eligible,decreasing quantiles over time,"NA",ineligible
45,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
45,UT-Mobility,eligible,eligible,eligible,"NA",eligible
45,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
46,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
46,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
46,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
46,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
46,CU-select,eligible,eligible,eligible,"NA",eligible
46,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
46,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
46,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
46,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
46,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
46,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
46,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
46,Karlen-pypm,eligible,eligible,decreasing quantiles over time,"NA",ineligible
46,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
46,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
46,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
46,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
46,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
46,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
46,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
46,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
