location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,baseline_eligibility,overall_eligibility
02,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
02,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
02,UMass-MechBayes,eligible,"NA","NA","NA",eligible
02,UMich-RidgeTfReg,missing required forecasts,"NA","NA","NA",ineligible
02,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
02,UT-Mobility,eligible,"NA","NA","NA",eligible
02,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
04,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
04,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
04,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
04,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
04,CU-select,eligible,"NA","NA","NA",eligible
04,DDS-NBDS,eligible,"NA","NA","NA",eligible
04,epiforecasts-ensemble1,eligible,"NA","NA","NA",eligible
04,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
04,GT-DeepCOVID,missing required forecasts,"NA","NA","NA",ineligible
04,IHME-CurveFit,eligible,"NA","NA","NA",eligible
04,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
04,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
04,Karlen-pypm,eligible,"NA","NA","NA",eligible
04,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
04,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
04,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
04,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
04,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
04,NotreDame-mobility,eligible,"NA","NA","NA",eligible
04,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
04,PSI-DRAFT,eligible,"NA","NA","NA",eligible
04,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
04,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
04,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
04,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
04,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
04,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
04,UMass-MechBayes,eligible,"NA","NA","NA",eligible
04,UMich-RidgeTfReg,eligible,"NA","NA","NA",eligible
04,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
04,UT-Mobility,eligible,"NA","NA","NA",eligible
04,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
05,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
05,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
05,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
05,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
05,CU-select,eligible,"NA","NA","NA",eligible
05,DDS-NBDS,eligible,"NA","NA","NA",eligible
05,epiforecasts-ensemble1,eligible,"NA","NA","NA",eligible
05,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
05,GT-DeepCOVID,eligible,"NA","NA","NA",eligible
05,IHME-CurveFit,eligible,"NA","NA","NA",eligible
05,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
05,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
05,Karlen-pypm,eligible,"NA","NA","NA",eligible
05,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
05,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
05,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
05,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
05,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
05,NotreDame-mobility,eligible,"NA","NA","NA",eligible
05,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
05,PSI-DRAFT,eligible,"NA","NA","NA",eligible
05,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
05,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
05,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
05,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
05,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
05,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
05,UMass-MechBayes,eligible,"NA","NA","NA",eligible
05,UMich-RidgeTfReg,eligible,"NA","NA","NA",eligible
05,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
05,UT-Mobility,eligible,"NA","NA","NA",eligible
05,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
06,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
06,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
06,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
06,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
06,CU-select,eligible,"NA","NA","NA",eligible
06,DDS-NBDS,eligible,"NA","NA","NA",eligible
06,epiforecasts-ensemble1,eligible,"NA","NA","NA",eligible
06,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
06,GT-DeepCOVID,eligible,"NA","NA","NA",eligible
06,IHME-CurveFit,eligible,"NA","NA","NA",eligible
06,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
06,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
06,Karlen-pypm,eligible,"NA","NA","NA",eligible
06,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
06,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
06,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
06,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
06,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
06,NotreDame-mobility,eligible,"NA","NA","NA",eligible
06,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
06,PSI-DRAFT,eligible,"NA","NA","NA",eligible
06,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
06,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
06,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
06,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
06,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
06,UCM_MESALab-FoGSEIR,eligible,"NA","NA","NA",eligible
06,UMass-MechBayes,eligible,"NA","NA","NA",eligible
06,UMich-RidgeTfReg,eligible,"NA","NA","NA",eligible
06,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
06,UT-Mobility,eligible,"NA","NA","NA",eligible
06,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
08,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
08,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
08,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
08,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
08,CU-select,eligible,"NA","NA","NA",eligible
08,DDS-NBDS,eligible,"NA","NA","NA",eligible
08,epiforecasts-ensemble1,eligible,"NA","NA","NA",eligible
08,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
08,GT-DeepCOVID,eligible,"NA","NA","NA",eligible
08,IHME-CurveFit,eligible,"NA","NA","NA",eligible
08,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
08,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
08,Karlen-pypm,eligible,"NA","NA","NA",eligible
08,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
08,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
08,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
08,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
08,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
08,NotreDame-mobility,eligible,"NA","NA","NA",eligible
08,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
08,PSI-DRAFT,eligible,"NA","NA","NA",eligible
08,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
08,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
08,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
08,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
08,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
08,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
08,UMass-MechBayes,eligible,"NA","NA","NA",eligible
08,UMich-RidgeTfReg,missing required forecasts,"NA","NA","NA",ineligible
08,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
08,UT-Mobility,eligible,"NA","NA","NA",eligible
08,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
09,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
09,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
09,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
09,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
09,CU-select,eligible,"NA","NA","NA",eligible
09,DDS-NBDS,eligible,"NA","NA","NA",eligible
09,epiforecasts-ensemble1,missing required forecasts,"NA","NA","NA",ineligible
09,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
09,GT-DeepCOVID,eligible,"NA","NA","NA",eligible
09,IHME-CurveFit,eligible,"NA","NA","NA",eligible
09,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
09,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
09,Karlen-pypm,eligible,"NA","NA","NA",eligible
09,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
09,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
09,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
09,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
09,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
09,NotreDame-mobility,eligible,"NA","NA","NA",eligible
09,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
09,PSI-DRAFT,eligible,"NA","NA","NA",eligible
09,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
09,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
09,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
09,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
09,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
09,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
09,UMass-MechBayes,eligible,"NA","NA","NA",eligible
09,UMich-RidgeTfReg,eligible,"NA","NA","NA",eligible
09,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
09,UT-Mobility,eligible,"NA","NA","NA",eligible
09,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
10,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
10,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
10,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
10,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
10,CU-select,eligible,"NA","NA","NA",eligible
10,DDS-NBDS,eligible,"NA","NA","NA",eligible
10,epiforecasts-ensemble1,missing required forecasts,"NA","NA","NA",ineligible
10,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
10,GT-DeepCOVID,eligible,"NA","NA","NA",eligible
10,IHME-CurveFit,eligible,"NA","NA","NA",eligible
10,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
10,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
10,Karlen-pypm,eligible,"NA","NA","NA",eligible
10,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
10,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
10,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
10,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
10,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
10,NotreDame-mobility,eligible,"NA","NA","NA",eligible
10,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
10,PSI-DRAFT,eligible,"NA","NA","NA",eligible
10,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
10,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
10,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
10,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
10,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
10,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
10,UMass-MechBayes,eligible,"NA","NA","NA",eligible
10,UMich-RidgeTfReg,missing required forecasts,"NA","NA","NA",ineligible
10,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
10,UT-Mobility,eligible,"NA","NA","NA",eligible
10,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
11,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
11,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
11,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
11,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
11,CU-select,eligible,"NA","NA","NA",eligible
11,DDS-NBDS,eligible,"NA","NA","NA",eligible
11,epiforecasts-ensemble1,missing required forecasts,"NA","NA","NA",ineligible
11,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
11,GT-DeepCOVID,missing required forecasts,"NA","NA","NA",ineligible
11,IHME-CurveFit,eligible,"NA","NA","NA",eligible
11,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
11,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
11,Karlen-pypm,eligible,"NA","NA","NA",eligible
11,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
11,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
11,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
11,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
11,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
11,NotreDame-mobility,eligible,"NA","NA","NA",eligible
11,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
11,PSI-DRAFT,eligible,"NA","NA","NA",eligible
11,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
11,RobertWalraven-ESG,missing required forecasts,"NA","NA","NA",ineligible
11,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
11,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
11,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
11,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
11,UMass-MechBayes,eligible,"NA","NA","NA",eligible
11,UMich-RidgeTfReg,missing required forecasts,"NA","NA","NA",ineligible
11,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
11,UT-Mobility,eligible,"NA","NA","NA",eligible
11,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
12,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
12,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
12,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
12,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
12,CU-select,eligible,"NA","NA","NA",eligible
12,DDS-NBDS,eligible,"NA","NA","NA",eligible
12,epiforecasts-ensemble1,eligible,"NA","NA","NA",eligible
12,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
12,GT-DeepCOVID,eligible,"NA","NA","NA",eligible
12,IHME-CurveFit,eligible,"NA","NA","NA",eligible
12,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
12,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
12,Karlen-pypm,eligible,"NA","NA","NA",eligible
12,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
12,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
12,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
12,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
12,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
12,NotreDame-mobility,eligible,"NA","NA","NA",eligible
12,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
12,PSI-DRAFT,eligible,"NA","NA","NA",eligible
12,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
12,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
12,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
12,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
12,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
12,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
12,UMass-MechBayes,eligible,"NA","NA","NA",eligible
12,UMich-RidgeTfReg,eligible,"NA","NA","NA",eligible
12,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
12,UT-Mobility,eligible,"NA","NA","NA",eligible
12,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
13,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
13,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
13,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
13,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
13,CU-select,eligible,"NA","NA","NA",eligible
13,DDS-NBDS,eligible,"NA","NA","NA",eligible
13,epiforecasts-ensemble1,eligible,"NA","NA","NA",eligible
13,GT_CHHS-COVID19,eligible,"NA","NA","NA",eligible
13,GT-DeepCOVID,eligible,"NA","NA","NA",eligible
13,IHME-CurveFit,eligible,"NA","NA","NA",eligible
13,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
13,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
13,Karlen-pypm,eligible,"NA","NA","NA",eligible
13,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
13,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
13,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
13,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
13,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
13,NotreDame-mobility,eligible,"NA","NA","NA",eligible
13,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
13,PSI-DRAFT,eligible,"NA","NA","NA",eligible
13,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
13,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
13,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
13,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
13,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
13,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
13,UMass-MechBayes,eligible,"NA","NA","NA",eligible
13,UMich-RidgeTfReg,eligible,"NA","NA","NA",eligible
13,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
13,UT-Mobility,eligible,"NA","NA","NA",eligible
13,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
15,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
15,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
15,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
15,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
15,CU-select,eligible,"NA","NA","NA",eligible
15,DDS-NBDS,eligible,"NA","NA","NA",eligible
15,epiforecasts-ensemble1,missing required forecasts,"NA","NA","NA",ineligible
15,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
15,GT-DeepCOVID,missing required forecasts,"NA","NA","NA",ineligible
15,IHME-CurveFit,eligible,"NA","NA","NA",eligible
15,IowaStateLW-STEM,missing required forecasts,"NA","NA","NA",ineligible
15,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
15,Karlen-pypm,eligible,"NA","NA","NA",eligible
15,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
15,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
15,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
15,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
15,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
15,NotreDame-mobility,eligible,"NA","NA","NA",eligible
15,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
15,PSI-DRAFT,eligible,"NA","NA","NA",eligible
15,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
15,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
15,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
15,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
15,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
15,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
15,UMass-MechBayes,eligible,"NA","NA","NA",eligible
15,UMich-RidgeTfReg,missing required forecasts,"NA","NA","NA",ineligible
15,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
15,UT-Mobility,eligible,"NA","NA","NA",eligible
15,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
16,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
16,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
16,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
16,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
16,CU-select,eligible,"NA","NA","NA",eligible
16,DDS-NBDS,eligible,"NA","NA","NA",eligible
16,epiforecasts-ensemble1,eligible,"NA","NA","NA",eligible
16,GT_CHHS-COVID19,missing required forecasts,"NA","NA","NA",ineligible
16,GT-DeepCOVID,eligible,"NA","NA","NA",eligible
16,IHME-CurveFit,eligible,"NA","NA","NA",eligible
16,IowaStateLW-STEM,eligible,"NA","NA","NA",eligible
16,JHU_IDD-CovidSP,eligible,"NA","NA","NA",eligible
16,Karlen-pypm,eligible,"NA","NA","NA",eligible
16,LANL-GrowthRate,eligible,"NA","NA","NA",eligible
16,LNQ-ens1,missing required forecasts,"NA","NA","NA",ineligible
16,MITCovAlliance-SIR,eligible,"NA","NA","NA",eligible
16,MOBS-GLEAM_COVID,missing required forecasts,"NA","NA","NA",ineligible
16,NotreDame-FRED,missing required forecasts,"NA","NA","NA",ineligible
16,NotreDame-mobility,eligible,"NA","NA","NA",eligible
16,OliverWyman-Navigator,eligible,"NA","NA","NA",eligible
16,PSI-DRAFT,eligible,"NA","NA","NA",eligible
16,QJHong-Encounter,missing required forecasts,"NA","NA","NA",ineligible
16,RobertWalraven-ESG,eligible,"NA","NA","NA",eligible
16,RPI-UW-Mob-Collision,missing required forecasts,"NA","NA","NA",ineligible
16,UA-EpiCovDA,eligible,"NA","NA","NA",eligible
16,UCLA-SuEIR,eligible,"NA","NA","NA",eligible
16,UCM_MESALab-FoGSEIR,missing required forecasts,"NA","NA","NA",ineligible
16,UMass-MechBayes,eligible,"NA","NA","NA",eligible
16,UMich-RidgeTfReg,missing required forecasts,"NA","NA","NA",ineligible
16,USACE-ERDC_SEIR,eligible,"NA","NA","NA",eligible
16,UT-Mobility,eligible,"NA","NA","NA",eligible
16,YYG-ParamSearch,eligible,"NA","NA","NA",eligible
17,CMU-TimeSeries,eligible,"NA","NA","NA",eligible
17,Columbia_UNC-SurvCon,missing required forecasts,"NA","NA","NA",ineligible
17,Covid19Sim-Simulator,eligible,"NA","NA","NA",eligible
17,COVIDhub-baseline,eligible,"NA","NA","NA",eligible
17,CU-select,eligible,"NA","NA","NA",eligible
17,DDS-NBDS,eligible,"NA","NA","NA",eligible
