dates,simple_countries,q.01,q.025,q.05,q.10,q.15,q.20,q.25,q.30,q.35,q.40,q.45,q.50,q.55,q.60,q.65,q.70,q.75,q.80,q.85,q.90,q.95,q.975,q.99,obs,countries,truth_confirmed,fcst_date
2020-03-10,france,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1794,1,France,1794,2020-05-03
2020-03-10,germany,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1457,1,Germany,1457,2020-05-03
2020-03-10,greece,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1,Greece,89,2020-05-03
2020-03-10,hungary,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,Hungary,9,2020-05-03
2020-03-10,ireland,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,1,Ireland,34,2020-05-03
2020-03-10,italy,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,10149,1,Italy,10149,2020-05-03
2020-03-10,kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kosovo,,2020-05-03
2020-03-10,moldova,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,Moldova,3,2020-05-03
2020-03-10,netherlands,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1,Netherlands,382,2020-05-03
2020-03-10,northmacedonia,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,North Macedonia,7,2020-05-03
2020-03-10,norway,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1,Norway,400,2020-05-03
2020-03-10,poland,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1,Poland,22,2020-05-03
2020-03-10,portugal,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1,Portugal,41,2020-05-03
2020-03-10,romania,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1,Romania,25,2020-05-03
2020-03-10,russia,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,Russia,20,2020-05-03
2020-03-10,sanmarino,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1,San Marino,51,2020-05-03
2020-03-10,serbia,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,Serbia,5,2020-05-03
2020-03-10,slovenia,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,Slovenia,31,2020-05-03
2020-03-10,spain,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695,1,Spain,1695,2020-05-03
2020-03-10,sweden,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1,Sweden,355,2020-05-03
2020-03-10,switzerland,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,1,Switzerland,491,2020-05-03
2020-03-10,unitedkingdom,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1,United Kingdom,384,2020-05-03
2020-03-10,us,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959,959,1,US,959,2020-05-03
2020-03-11,albania,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,Albania,12,2020-05-03
2020-03-11,austria,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,1,Austria,246,2020-05-03
2020-03-11,belarus,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,Belarus,9,2020-05-03
2020-03-11,belgium,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1,Belgium,314,2020-05-03
2020-03-11,bosniaandherzegovina,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,Bosnia and Herzegovina,7,2020-05-03
2020-03-11,bulgaria,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,Bulgaria,7,2020-05-03
2020-03-11,canada,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1,Canada,108,2020-05-03
2020-03-11,croatia,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,Croatia,19,2020-05-03
2020-03-11,czechia,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,1,Czechia,91,2020-05-03
2020-03-11,denmark,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1,Denmark,444,2020-05-03
2020-03-11,estonia,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,Estonia,16,2020-05-03
2020-03-11,finland,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1,Finland,59,2020-05-03
2020-03-11,france,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,1,France,2293,2020-05-03
2020-03-11,germany,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1908,1,Germany,1908,2020-05-03
2020-03-11,greece,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,Greece,99,2020-05-03
2020-03-11,hungary,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,Hungary,13,2020-05-03
2020-03-11,ireland,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1,Ireland,43,2020-05-03
2020-03-11,italy,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,1,Italy,12462,2020-05-03
2020-03-11,kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kosovo,,2020-05-03
2020-03-11,moldova,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,Moldova,3,2020-05-03
2020-03-11,netherlands,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1,Netherlands,503,2020-05-03
2020-03-11,northmacedonia,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,North Macedonia,7,2020-05-03
2020-03-11,norway,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,598,1,Norway,598,2020-05-03
2020-03-11,poland,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1,Poland,31,2020-05-03
2020-03-11,portugal,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1,Portugal,59,2020-05-03
2020-03-11,romania,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1,Romania,45,2020-05-03
2020-03-11,russia,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,Russia,20,2020-05-03
2020-03-11,sanmarino,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1,San Marino,62,2020-05-03
2020-03-11,serbia,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,Serbia,12,2020-05-03
2020-03-11,slovenia,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1,Slovenia,57,2020-05-03
2020-03-11,spain,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,1,Spain,2277,2020-05-03
2020-03-11,sweden,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1,Sweden,500,2020-05-03
2020-03-11,switzerland,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,1,Switzerland,652,2020-05-03
2020-03-11,unitedkingdom,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1,United Kingdom,459,2020-05-03
2020-03-11,us,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1281,1,US,1281,2020-05-03
2020-03-12,albania,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1,Albania,23,2020-05-03
2020-03-12,austria,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,1,Austria,302,2020-05-03
2020-03-12,belarus,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,1,Belarus,12,2020-05-03
2020-03-12,belgium,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,314,1,Belgium,314,2020-05-03
2020-03-12,bosniaandherzegovina,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,Bosnia and Herzegovina,11,2020-05-03
2020-03-12,bulgaria,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,Bulgaria,7,2020-05-03
2020-03-12,canada,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1,Canada,117,2020-05-03
2020-03-12,croatia,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,Croatia,19,2020-05-03
2020-03-12,czechia,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1,Czechia,94,2020-05-03
2020-03-12,denmark,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,617,1,Denmark,617,2020-05-03
2020-03-12,estonia,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1,Estonia,16,2020-05-03
2020-03-12,finland,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1,Finland,59,2020-05-03
2020-03-12,france,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,2293,1,France,2293,2020-05-03
2020-03-12,germany,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,2078,1,Germany,2078,2020-05-03
2020-03-12,greece,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1,Greece,99,2020-05-03
2020-03-12,hungary,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,Hungary,13,2020-05-03
2020-03-12,ireland,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1,Ireland,43,2020-05-03
2020-03-12,italy,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,12462,1,Italy,12462,2020-05-03
2020-03-12,kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kosovo,,2020-05-03
2020-03-12,moldova,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,Moldova,3,2020-05-03
2020-03-12,netherlands,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1,Netherlands,503,2020-05-03
2020-03-12,northmacedonia,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,North Macedonia,7,2020-05-03
2020-03-12,norway,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,702,1,Norway,702,2020-05-03
2020-03-12,poland,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1,Poland,49,2020-05-03
2020-03-12,portugal,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1,Portugal,59,2020-05-03
2020-03-12,romania,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1,Romania,49,2020-05-03
2020-03-12,russia,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1,Russia,28,2020-05-03
2020-03-12,sanmarino,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,1,San Marino,69,2020-05-03
2020-03-12,serbia,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,Serbia,19,2020-05-03
2020-03-12,slovenia,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1,Slovenia,89,2020-05-03
2020-03-12,spain,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,2277,1,Spain,2277,2020-05-03
2020-03-12,sweden,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,599,1,Sweden,599,2020-05-03
2020-03-12,switzerland,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,1,Switzerland,652,2020-05-03
2020-03-12,unitedkingdom,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1,United Kingdom,459,2020-05-03
2020-03-12,us,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1663,1,US,1663,2020-05-03
2020-03-13,albania,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1,Albania,33,2020-05-03
2020-03-13,austria,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1,Austria,504,2020-05-03
2020-03-13,belarus,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,Belarus,27,2020-05-03
2020-03-13,belgium,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1,Belgium,559,2020-05-03
2020-03-13,bosniaandherzegovina,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,Bosnia and Herzegovina,13,2020-05-03
2020-03-13,bulgaria,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1,Bulgaria,23,2020-05-03
2020-03-13,canada,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1,Canada,193,2020-05-03
2020-03-13,croatia,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1,Croatia,32,2020-05-03
2020-03-13,czechia,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,1,Czechia,141,2020-05-03
2020-03-13,denmark,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,804,1,Denmark,804,2020-05-03
2020-03-13,estonia,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1,Estonia,79,2020-05-03
2020-03-13,finland,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1,Finland,155,2020-05-03
2020-03-13,france,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,3681,1,France,3681,2020-05-03
2020-03-13,germany,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,3675,1,Germany,3675,2020-05-03
2020-03-13,greece,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1,Greece,190,2020-05-03
2020-03-13,hungary,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1,Hungary,19,2020-05-03
2020-03-13,ireland,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1,Ireland,90,2020-05-03
2020-03-13,italy,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,17660,1,Italy,17660,2020-05-03
2020-03-13,kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kosovo,,2020-05-03
2020-03-13,moldova,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,Moldova,6,2020-05-03
2020-03-13,netherlands,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,806,1,Netherlands,806,2020-05-03
2020-03-13,northmacedonia,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1,North Macedonia,14,2020-05-03
2020-03-13,norway,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,1,Norway,996,2020-05-03
2020-03-13,poland,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1,Poland,68,2020-05-03
2020-03-13,portugal,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,1,Portugal,112,2020-05-03
2020-03-13,romania,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1,Romania,89,2020-05-03
2020-03-13,russia,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1,Russia,45,2020-05-03
2020-03-13,sanmarino,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1,San Marino,80,2020-05-03
2020-03-13,serbia,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1,Serbia,35,2020-05-03
2020-03-13,slovenia,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,1,Slovenia,141,2020-05-03
2020-03-13,spain,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,5232,1,Spain,5232,2020-05-03
2020-03-13,sweden,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,814,1,Sweden,814,2020-05-03
2020-03-13,switzerland,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1139,1,Switzerland,1139,2020-05-03
2020-03-13,unitedkingdom,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,802,1,United Kingdom,802,2020-05-03
2020-03-13,us,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,2179,1,US,2179,2020-05-03
2020-03-14,albania,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1,Albania,38,2020-05-03
2020-03-14,austria,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,655,1,Austria,655,2020-05-03
2020-03-14,belarus,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1,Belarus,27,2020-05-03
2020-03-14,belgium,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,689,1,Belgium,689,2020-05-03
2020-03-14,bosniaandherzegovina,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1,Bosnia and Herzegovina,18,2020-05-03
2020-03-14,bulgaria,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,1,Bulgaria,41,2020-05-03
