location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,baseline_eligibility,sd_eligibility,overall_eligibility
06,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
06,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
06,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
06,CU-select,eligible,"NA","NA","NA","NA",eligible
06,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
06,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
06,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
06,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
06,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
06,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
06,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
06,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
06,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
06,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
06,PSI-DRAFT,missing required forecasts,"NA","NA","NA","NA",ineligible
06,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
06,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
06,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
06,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
06,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
06,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
06,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
06,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
08,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
08,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
08,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
08,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
08,CU-select,eligible,"NA","NA","NA","NA",eligible
08,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
08,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
08,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
08,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
08,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
08,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
08,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
08,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
08,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
08,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
08,PSI-DRAFT,eligible,"NA","NA","NA","NA",eligible
08,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
08,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
08,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
08,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
08,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
08,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
08,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
08,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
09,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
09,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
09,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
09,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
09,CU-select,eligible,"NA","NA","NA","NA",eligible
09,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
09,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
09,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
09,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
09,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
09,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
09,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
09,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
09,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
09,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
09,PSI-DRAFT,eligible,"NA","NA","NA","NA",eligible
09,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
09,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
09,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
09,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
09,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
09,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
09,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
09,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
10,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
10,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
10,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
10,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
10,CU-select,eligible,"NA","NA","NA","NA",eligible
10,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
10,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
10,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
10,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
10,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
10,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
10,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
10,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
10,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
10,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
10,PSI-DRAFT,eligible,"NA","NA","NA","NA",eligible
10,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
10,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
10,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
10,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
10,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
10,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
10,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
10,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
11,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
11,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
11,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
11,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
11,CU-select,eligible,"NA","NA","NA","NA",eligible
11,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
11,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
11,IEM_MED-CovidProject,missing required forecasts,"NA","NA","NA","NA",ineligible
11,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
11,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
11,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
11,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
11,MIT_ISOLAT-Mixtures,missing required forecasts,"NA","NA","NA","NA",ineligible
11,MIT-Cassandra,missing required forecasts,"NA","NA","NA","NA",ineligible
11,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
11,PSI-DRAFT,eligible,"NA","NA","NA","NA",eligible
11,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
11,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
11,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
11,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
11,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
11,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
11,UMich-RidgeTfReg,missing required forecasts,"NA","NA","NA","NA",ineligible
11,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
12,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
12,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
12,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
12,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
12,CU-select,eligible,"NA","NA","NA","NA",eligible
12,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
12,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
12,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
12,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
12,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
12,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
12,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
12,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
12,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
12,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
12,PSI-DRAFT,eligible,"NA","NA","NA","NA",eligible
12,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
12,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
12,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
12,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
12,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
12,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
12,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
12,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
13,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
13,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
13,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
13,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
13,CU-select,eligible,"NA","NA","NA","NA",eligible
13,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
13,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
13,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
13,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
13,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
13,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
13,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
13,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
13,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
13,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
13,PSI-DRAFT,missing required forecasts,"NA","NA","NA","NA",ineligible
13,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
13,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
13,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
13,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
13,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
13,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
13,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
13,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
15,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
15,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
15,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
15,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
15,CU-select,eligible,"NA","NA","NA","NA",eligible
15,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
15,GT-DeepCOVID,missing required forecasts,"NA","NA","NA","NA",ineligible
15,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
15,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
15,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
15,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
15,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
15,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
15,MIT-Cassandra,missing required forecasts,"NA","NA","NA","NA",ineligible
15,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
15,PSI-DRAFT,missing required forecasts,"NA","NA","NA","NA",ineligible
15,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
15,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
15,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
15,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
15,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
15,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
15,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
15,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
16,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
16,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
16,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
16,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
16,CU-select,eligible,"NA","NA","NA","NA",eligible
16,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
16,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
16,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
16,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
16,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
16,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
16,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
16,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
16,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
16,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
16,PSI-DRAFT,eligible,"NA","NA","NA","NA",eligible
16,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
16,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
16,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
16,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
16,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
16,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
16,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
16,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
17,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
17,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
17,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
17,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
17,CU-select,eligible,"NA","NA","NA","NA",eligible
17,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
17,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
17,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
17,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
17,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
17,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
17,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
17,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
17,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
17,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
17,PSI-DRAFT,eligible,"NA","NA","NA","NA",eligible
17,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
17,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
17,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
17,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
17,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
17,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
17,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
17,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
18,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
18,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
18,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
18,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
18,CU-select,eligible,"NA","NA","NA","NA",eligible
18,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
18,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
18,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
18,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
18,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
18,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
18,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
18,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
18,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
18,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
18,PSI-DRAFT,eligible,"NA","NA","NA","NA",eligible
18,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
18,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
18,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
18,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
18,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
18,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
18,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
18,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
19,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
19,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
19,CovidAnalytics-DELPHI,eligible,"NA","NA","NA","NA",eligible
19,COVIDhub-baseline,eligible,"NA","NA","NA","NA",eligible
19,CU-select,eligible,"NA","NA","NA","NA",eligible
19,CWRU-COVID_19Predict,missing required forecasts,"NA","NA","NA","NA",ineligible
19,GT-DeepCOVID,eligible,"NA","NA","NA","NA",eligible
19,IEM_MED-CovidProject,eligible,"NA","NA","NA","NA",eligible
19,JHU_IDD-CovidSP,eligible,"NA","NA","NA","NA",eligible
19,JHUAPL-Bucky,eligible,"NA","NA","NA","NA",eligible
19,Karlen-pypm,eligible,"NA","NA","NA","NA",eligible
19,MIT_CritData-GBCF,eligible,"NA","NA","NA","NA",eligible
19,MIT_ISOLAT-Mixtures,eligible,"NA","NA","NA","NA",eligible
19,MIT-Cassandra,eligible,"NA","NA","NA","NA",eligible
19,prolix-euclidean,missing required forecasts,"NA","NA","NA","NA",ineligible
19,PSI-DRAFT,eligible,"NA","NA","NA","NA",eligible
19,QJHong-Encounter,missing required forecasts,"NA","NA","NA","NA",ineligible
19,RobertWalraven-ESG,eligible,"NA","NA","NA","NA",eligible
19,SDSC_ISG-TrendModel,missing required forecasts,"NA","NA","NA","NA",ineligible
19,SteveMcConnell-CovidComplete,eligible,"NA","NA","NA","NA",eligible
19,TTU-squider,missing required forecasts,"NA","NA","NA","NA",ineligible
19,UCLA-SuEIR,eligible,"NA","NA","NA","NA",eligible
19,UMich-RidgeTfReg,eligible,"NA","NA","NA","NA",eligible
19,USC-SI_kJalpha,eligible,"NA","NA","NA","NA",eligible
20,AIpert-pwllnod,eligible,"NA","NA","NA","NA",eligible
20,BPagano-RtDriven,eligible,"NA","NA","NA","NA",eligible
